CustomerKey,Name,Birth Date,Marital Status,Gender,Yearly Income,Total Children,Children At Home,Education,Occupation,Continent,City,State,Customer Type,CountryRegion,CompanyName
6829,"Zhou, Valerie",17-07-1963 00:00,M,F,40000,1,0,Bachelors,Skilled Manual,Europe,London,England,Person,United Kingdom,
6845,"Zeng, Martha",26-08-1974 00:00,S,F,10000,0,0,Partial High School,Manual,Europe,London,England,Person,United Kingdom,
6888,"Madan, Joel",20-10-1958 00:00,M,M,10000,1,0,Bachelors,Manual,Europe,London,England,Person,United Kingdom,
7014,"Munoz, Kathleen",19-07-1965 00:00,M,F,40000,1,0,Bachelors,Skilled Manual,Europe,London,England,Person,United Kingdom,
8259,"Mehta, Douglas",21-05-1954 00:00,M,M,10000,2,0,Partial College,Manual,Europe,London,England,Person,United Kingdom,
8313,"Zheng, Valerie",19-01-1968 00:00,M,F,40000,0,0,Bachelors,Clerical,Europe,London,England,Person,United Kingdom,
8348,"Zhao, Alvin",04-09-1965 00:00,M,M,40000,1,0,Bachelors,Skilled Manual,Europe,London,England,Person,United Kingdom,
8363,"Raje, Karl",13-08-1963 00:00,M,M,40000,1,0,Bachelors,Skilled Manual,Europe,London,England,Person,United Kingdom,
8478,"Rubio, Lance",22-08-1966 00:00,M,M,40000,0,0,Bachelors,Professional,Europe,London,England,Person,United Kingdom,
8500,"Black, Shawn",23-11-1963 00:00,M,M,40000,1,0,Bachelors,Skilled Manual,Europe,London,England,Person,United Kingdom,
9863,"Sutton, Marshall",12-10-1969 00:00,M,M,40000,0,0,Graduate Degree,Clerical,Europe,London,England,Person,United Kingdom,
9880,"Sanchez, Pamela",06-09-1968 00:00,M,F,40000,0,0,Graduate Degree,Clerical,Europe,London,England,Person,United Kingdom,
9893,"Sara, Henry",12-07-1967 00:00,M,M,40000,0,0,Bachelors,Clerical,Europe,London,England,Person,United Kingdom,
9918,"Tang, Tonya",23-02-1965 00:00,M,F,40000,1,0,Bachelors,Skilled Manual,Europe,London,England,Person,United Kingdom,
9923,"Wagner, Clayton",20-07-1964 00:00,M,M,40000,1,0,Bachelors,Skilled Manual,Europe,London,England,Person,United Kingdom,
10094,"Castro, Jacquelyn",02-10-1964 00:00,M,F,40000,1,0,Bachelors,Skilled Manual,Europe,London,England,Person,United Kingdom,
10107,"Sharma, Katie",09-01-1962 00:00,M,F,40000,1,0,Bachelors,Skilled Manual,Europe,London,England,Person,United Kingdom,
11521,"Torres, Rodney",10-07-1963 00:00,M,M,40000,1,0,Bachelors,Skilled Manual,Europe,London,England,Person,United Kingdom,
11600,"Gill, Philip",13-09-1959 00:00,M,M,40000,3,0,Graduate Degree,Clerical,Europe,London,England,Person,United Kingdom,
11619,"Cai, Rosa",01-08-1969 00:00,M,F,40000,0,0,Graduate Degree,Clerical,Europe,London,England,Person,United Kingdom,
11623,"Sanz, Neil",13-05-1952 00:00,M,M,10000,3,0,Partial College,Manual,Europe,London,England,Person,United Kingdom,
11636,"Hernandez, Kristi",14-01-1968 00:00,S,F,40000,0,0,Graduate Degree,Clerical,Europe,London,England,Person,United Kingdom,
11669,"Hernandez, Adrienne",28-05-1966 00:00,M,F,40000,0,0,Bachelors,Professional,Europe,London,England,Person,United Kingdom,
11670,"Raji, Lindsay",20-08-1966 00:00,S,F,40000,0,0,Bachelors,Professional,Europe,London,England,Person,United Kingdom,
11688,"Jiménez, Javier",11-11-1963 00:00,M,M,40000,1,0,Bachelors,Skilled Manual,Europe,London,England,Person,United Kingdom,
12908,"Navarro, Hector",09-07-1967 00:00,S,M,40000,0,0,Bachelors,Clerical,Europe,London,England,Person,United Kingdom,
12985,"Kennedy, Kelsey",15-04-1954 00:00,S,F,10000,2,0,Partial College,Manual,Europe,London,England,Person,United Kingdom,
13036,"Wu, Jaclyn",08-04-1919 00:00,S,F,10000,3,0,Bachelors,Clerical,Europe,London,England,Person,United Kingdom,
13101,"He, Jenny",27-03-1965 00:00,M,F,40000,1,0,Bachelors,Skilled Manual,Europe,London,England,Person,United Kingdom,
13703,"Ramos, Kari",27-06-1973 00:00,S,F,40000,0,0,Graduate Degree,Skilled Manual,Europe,London,England,Person,United Kingdom,
14503,"Kim, Carmen",01-01-1963 00:00,M,F,40000,1,0,Bachelors,Skilled Manual,Europe,London,England,Person,United Kingdom,
14605,"Vance, Martin",27-03-1969 00:00,S,M,60000,0,0,Graduate Degree,Skilled Manual,Europe,London,England,Person,United Kingdom,
14642,"Schmidt, Dana",26-02-1965 00:00,M,F,40000,1,0,Bachelors,Skilled Manual,Europe,London,England,Person,United Kingdom,
14643,"Rai, Jon",12-03-1965 00:00,M,M,40000,1,0,Bachelors,Skilled Manual,Europe,London,England,Person,United Kingdom,
14647,"Torres, Randall",17-10-1964 00:00,M,M,40000,1,0,Bachelors,Skilled Manual,Europe,London,England,Person,United Kingdom,
14683,"Ramos, Cheryl",26-11-1973 00:00,M,F,10000,0,0,Partial High School,Manual,Europe,London,England,Person,United Kingdom,
15217,"Subram, Ebony",21-08-1972 00:00,M,F,10000,0,0,Partial High School,Manual,Europe,London,England,Person,United Kingdom,
15869,"Raman, Lydia",16-08-1963 00:00,M,F,40000,1,0,Bachelors,Skilled Manual,Europe,London,England,Person,United Kingdom,
15907,"Rai, Darrell",11-08-1956 00:00,M,M,10000,2,0,Partial College,Manual,Europe,London,England,Person,United Kingdom,
15960,"Nara, Alisha",26-07-1969 00:00,M,F,60000,0,0,Graduate Degree,Skilled Manual,Europe,London,England,Person,United Kingdom,
15994,"Gill, Julio",06-09-1971 00:00,S,M,10000,0,0,Partial High School,Manual,Europe,London,England,Person,United Kingdom,
16843,"Arun, Evelyn",05-05-1961 00:00,M,F,10000,1,0,Bachelors,Manual,Europe,London,England,Person,United Kingdom,
17366,"Zhao, Stacey",06-11-1968 00:00,M,F,40000,0,0,Graduate Degree,Clerical,Europe,London,England,Person,United Kingdom,
17404,"Sharma, Jaclyn",17-09-1965 00:00,M,F,40000,1,0,Bachelors,Skilled Manual,Europe,London,England,Person,United Kingdom,
17525,"Gill, Paula",08-09-1969 00:00,M,F,60000,0,0,Graduate Degree,Skilled Manual,Europe,London,England,Person,United Kingdom,
17704,"Suarez, Felicia",08-05-1969 00:00,M,F,60000,0,0,Graduate Degree,Skilled Manual,Europe,London,England,Person,United Kingdom,
17705,"Ruiz, Roy",05-03-1969 00:00,M,M,60000,0,0,Graduate Degree,Skilled Manual,Europe,London,England,Person,United Kingdom,
18359,"Chande, Priscilla",01-08-1968 00:00,M,F,40000,0,0,Graduate Degree,Clerical,Europe,London,England,Person,United Kingdom,
18360,"Fernandez, Harold",20-11-1968 00:00,M,M,40000,0,0,Graduate Degree,Clerical,Europe,London,England,Person,United Kingdom,
77,"Anderson, Blake",13-07-1957 00:00,S,M,80000,2,0,High School,Professional,Asia,Wollongong,New South Wales,Person,Australia,
362,"Ramos, Cindy",28-04-1977 00:00,M,F,10000,0,0,High School,Manual,Asia,Newcastle,New South Wales,Person,Australia,
1583,"Sara, Carmen",25-03-1977 00:00,S,F,10000,0,0,High School,Manual,Asia,Springwood,New South Wales,Person,Australia,
2623,"Wang, Alan",07-05-1974 00:00,M,M,70000,0,0,Partial High School,Professional,Asia,Newcastle,New South Wales,Person,Australia,
4032,"Lin, Darryl",27-02-1977 00:00,M,M,10000,0,0,High School,Manual,Asia,Malabar,New South Wales,Person,Australia,
4644,"Raji, Omar",20-09-1977 00:00,S,M,10000,0,0,High School,Manual,Asia,Rhodes,New South Wales,Person,Australia,
5663,"Gao, Stacey",08-03-1957 00:00,S,F,70000,2,0,High School,Professional,Asia,Sydney,New South Wales,Person,Australia,
6237,"Chandra, Harold",24-10-1974 00:00,S,M,70000,0,0,Partial High School,Professional,Asia,Silverwater,New South Wales,Person,Australia,
6910,"Ortega, Joanna",02-05-1977 00:00,S,F,10000,0,0,High School,Manual,Asia,Newcastle,New South Wales,Person,Australia,
6911,"Nara, Dustin",26-04-1977 00:00,M,M,10000,0,0,High School,Manual,Asia,Milsons Point,New South Wales,Person,Australia,
7492,"Gonzalez, Michele",27-05-1957 00:00,S,F,70000,2,0,High School,Professional,Asia,Darlinghurst,New South Wales,Person,Australia,
8793,"Nara, Cristina",26-08-1957 00:00,S,F,70000,2,0,High School,Professional,Asia,North Ryde,New South Wales,Person,Australia,
8794,"Smith, Tina",22-05-1957 00:00,S,F,70000,2,0,High School,Professional,Asia,Matraville,New South Wales,Person,Australia,
9158,"Reed, Riley",10-10-1977 00:00,M,F,10000,0,0,High School,Manual,Asia,Coffs Harbour,New South Wales,Person,Australia,
9451,"Tang, Edwin",10-02-1957 00:00,S,M,70000,2,0,High School,Professional,Asia,Lane Cove,New South Wales,Person,Australia,
9452,"Anand, Kelli",15-05-1957 00:00,S,F,70000,2,0,High School,Professional,Asia,Newcastle,New South Wales,Person,Australia,
9988,"Zeng, Marshall",13-12-1977 00:00,S,M,10000,0,0,High School,Manual,Asia,Matraville,New South Wales,Person,Australia,
11180,"Mehta, Abby",08-02-1954 00:00,M,F,40000,3,0,Partial High School,Clerical,Asia,Springwood,New South Wales,Person,Australia,
11201,"Ye, Martha",28-03-1957 00:00,S,F,70000,2,0,High School,Professional,Asia,Matraville,New South Wales,Person,Australia,
11203,"Diaz, Roberto",06-07-1957 00:00,M,M,70000,2,0,High School,Professional,Asia,St. Leonards,New South Wales,Person,Australia,
11407,"Shen, Kelvin",12-11-1977 00:00,M,M,10000,0,0,High School,Manual,Asia,Malabar,New South Wales,Person,Australia,
12120,"Zhao, Gilbert",11-03-1957 00:00,S,M,70000,2,0,High School,Professional,Asia,Lavender Bay,New South Wales,Person,Australia,
13004,"Kumar, Warren",20-12-1977 00:00,S,M,10000,0,0,High School,Manual,Asia,Silverwater,New South Wales,Person,Australia,
13005,"Raman, César",02-05-1976 00:00,M,M,10000,0,0,High School,Manual,Asia,North Ryde,New South Wales,Person,Australia,
13166,"Gao, Gilbert",23-04-1977 00:00,S,M,10000,0,0,High School,Manual,Asia,Wollongong,New South Wales,Person,Australia,
13167,"Alonso, Renee",23-05-1977 00:00,S,F,10000,0,0,High School,Manual,Asia,Port Macquarie,New South Wales,Person,Australia,
13281,"Shan, Peter",01-10-1954 00:00,S,M,40000,3,0,Partial High School,Clerical,Asia,Silverwater,New South Wales,Person,Australia,
13282,"Suri, Marie",13-04-1954 00:00,S,F,40000,3,0,Partial High School,Clerical,Asia,Milsons Point,New South Wales,Person,Australia,
14032,"Malhotra, Kristina",27-11-1954 00:00,S,F,40000,3,0,Partial High School,Clerical,Asia,Springwood,New South Wales,Person,Australia,
14033,"Rana, Meredith",17-01-1954 00:00,S,F,40000,3,0,Partial High School,Clerical,Asia,Sydney,New South Wales,Person,Australia,
14034,"Zhu, Omar",12-11-1954 00:00,S,M,40000,3,0,Partial High School,Clerical,Asia,Malabar,New South Wales,Person,Australia,
14562,"Zeng, Micah",23-02-1977 00:00,S,M,10000,0,0,High School,Manual,Asia,Springwood,New South Wales,Person,Australia,
14950,"Raman, Summer",18-01-1954 00:00,S,F,40000,3,0,Partial High School,Clerical,Asia,Silverwater,New South Wales,Person,Australia,
15566,"Mitchell, Gabriel",20-05-1954 00:00,S,M,40000,3,0,Partial High School,Clerical,Asia,Coffs Harbour,New South Wales,Person,Australia,
15590,"Tang, Julie",05-08-1957 00:00,S,F,70000,2,0,High School,Professional,Asia,Port Macquarie,New South Wales,Person,Australia,
16496,"Luo, Nina",24-08-1954 00:00,S,F,40000,3,0,Partial High School,Clerical,Asia,Rhodes,New South Wales,Person,Australia,
16498,"Rana, Johnathan",03-08-1954 00:00,S,M,40000,3,0,Partial High School,Clerical,Asia,Coffs Harbour,New South Wales,Person,Australia,
16866,"Butler, Destiny",28-07-1977 00:00,M,F,10000,0,0,High School,Manual,Asia,Port Macquarie,New South Wales,Person,Australia,
16868,"Blanco, Alberto",05-05-1976 00:00,M,M,10000,0,0,High School,Manual,Asia,Lavender Bay,New South Wales,Person,Australia,
17118,"Vazquez, Craig",15-08-1954 00:00,S,M,40000,3,0,Partial High School,Clerical,Asia,Sydney,New South Wales,Person,Australia,
18102,"Rubio, Monique",08-06-1954 00:00,S,F,40000,3,0,Partial High School,Clerical,Asia,Rhodes,New South Wales,Person,Australia,
18459,"Moreno, Danny",24-02-1977 00:00,S,M,10000,0,0,High School,Manual,Asia,St. Leonards,New South Wales,Person,Australia,
58,"Andersen, Carl",12-10-1953 00:00,M,M,70000,2,0,Graduate Degree,Management,Asia,Lane Cove,New South Wales,Person,Australia,
94,"He, Aimee",10-09-1967 00:00,M,F,100000,0,0,Graduate Degree,Management,Asia,Wollongong,New South Wales,Person,Australia,
152,"Gill, Melinda",25-02-1942 00:00,S,F,60000,2,0,Graduate Degree,Management,Asia,Sydney,New South Wales,Person,Australia,
893,"Ortega, Julio",08-10-1969 00:00,M,M,90000,1,0,Graduate Degree,Management,Asia,Rhodes,New South Wales,Person,Australia,
894,"Carlson, Orlando",09-02-1969 00:00,M,M,90000,2,0,Graduate Degree,Management,Asia,Sydney,New South Wales,Person,Australia,
897,"Carlson, Frank",18-11-1969 00:00,M,M,100000,1,0,Graduate Degree,Management,Asia,Springwood,New South Wales,Person,Australia,
1989,"Goel, Barbara",26-01-1969 00:00,S,F,90000,1,0,Graduate Degree,Management,Asia,Lane Cove,New South Wales,Person,Australia,
1990,"Goel, Carly",13-11-1969 00:00,M,F,100000,1,0,Graduate Degree,Management,Asia,Darlinghurst,New South Wales,Person,Australia,
2116,"Wu, Clarence",27-09-1966 00:00,S,M,110000,0,0,Graduate Degree,Management,Asia,North Sydney,New South Wales,Person,Australia,
2117,"Diaz, Tyrone",08-05-1966 00:00,S,M,110000,0,0,Graduate Degree,Management,Asia,North Sydney,New South Wales,Person,Australia,
2118,"Rodriguez, Evelyn",11-01-1966 00:00,S,F,110000,0,0,Graduate Degree,Management,Asia,Sydney,New South Wales,Person,Australia,
2954,"Munoz, Theresa",21-03-1969 00:00,M,F,100000,1,0,Graduate Degree,Management,Asia,Newcastle,New South Wales,Person,Australia,
3054,"Huang, Tamara",17-09-1966 00:00,S,F,110000,0,0,Graduate Degree,Management,Asia,St. Leonards,New South Wales,Person,Australia,
3103,"Huang, Lisa",27-02-1942 00:00,S,F,60000,2,0,Graduate Degree,Management,Asia,North Ryde,New South Wales,Person,Australia,
3262,"Subram, Meredith",13-02-1953 00:00,S,F,70000,2,0,Graduate Degree,Management,Asia,Rhodes,New South Wales,Person,Australia,
3263,"He, Jon",11-11-1953 00:00,M,M,70000,2,0,Graduate Degree,Management,Asia,Port Macquarie,New South Wales,Person,Australia,
3288,"Xie, Derek",27-08-1959 00:00,S,M,150000,0,0,Graduate Degree,Management,Asia,Port Macquarie,New South Wales,Person,Australia,
3311,"Zeng, Jon",22-07-1966 00:00,S,M,110000,0,0,Graduate Degree,Management,Asia,Rhodes,New South Wales,Person,Australia,
3312,"Alvarez, Erik",14-04-1966 00:00,S,M,110000,0,0,Graduate Degree,Management,Asia,Sydney,New South Wales,Person,Australia,
3349,"Scott, Alex",16-11-1942 00:00,M,M,60000,2,0,Graduate Degree,Management,Asia,Port Macquarie,New South Wales,Person,Australia,
3667,"Gao, Louis",10-02-1969 00:00,M,M,90000,1,0,Graduate Degree,Management,Asia,North Ryde,New South Wales,Person,Australia,
4269,"Wu, Shannon",08-10-1942 00:00,S,F,60000,2,0,Graduate Degree,Management,Asia,North Sydney,New South Wales,Person,Australia,
4589,"Alvarez, Kristy",07-07-1969 00:00,M,F,110000,1,0,Graduate Degree,Management,Asia,Goulburn,New South Wales,Person,Australia,
5157,"Hernandez, Javier",11-09-1969 00:00,M,M,90000,1,0,Graduate Degree,Management,Asia,Silverwater,New South Wales,Person,Australia,
5158,"Raman, Cindy",27-04-1969 00:00,M,F,90000,1,0,Graduate Degree,Management,Asia,Sydney,New South Wales,Person,Australia,
5348,"Sharma, Raul",03-06-1953 00:00,M,M,70000,2,0,Graduate Degree,Management,Asia,Rhodes,New South Wales,Person,Australia,
5676,"Arthur, Kristi",17-06-1959 00:00,S,F,160000,0,0,Graduate Degree,Management,Asia,Matraville,New South Wales,Person,Australia,
5691,"Wu, Aimee",02-11-1966 00:00,M,F,110000,0,0,Graduate Degree,Management,Asia,North Ryde,New South Wales,Person,Australia,
6047,"Sai, Preston",06-09-1969 00:00,M,M,90000,1,0,Graduate Degree,Management,Asia,Newcastle,New South Wales,Person,Australia,
6049,"Gutierrez, Natasha",18-09-1969 00:00,S,F,90000,1,0,Graduate Degree,Management,Asia,Darlinghurst,New South Wales,Person,Australia,
6050,"Lu, Krystal",07-04-1969 00:00,M,F,100000,1,0,Graduate Degree,Management,Asia,Goulburn,New South Wales,Person,Australia,
6056,"She, Willie",09-11-1969 00:00,S,M,110000,1,0,Graduate Degree,Management,Asia,Darlinghurst,New South Wales,Person,Australia,
6057,"Lal, Shaun",16-09-1969 00:00,S,M,110000,1,0,Graduate Degree,Management,Asia,Lavender Bay,New South Wales,Person,Australia,
6058,"Raji, Tasha",27-08-1969 00:00,M,F,110000,1,0,Graduate Degree,Management,Asia,Malabar,New South Wales,Person,Australia,
6278,"Goel, Nichole",16-11-1969 00:00,M,F,90000,1,0,Graduate Degree,Management,Asia,North Ryde,New South Wales,Person,Australia,
6289,"Torres, Dwayne",19-09-1969 00:00,S,M,120000,1,0,Graduate Degree,Management,Asia,Port Macquarie,New South Wales,Person,Australia,
6314,"Alonso, Raquel",01-03-1966 00:00,S,F,110000,0,0,Graduate Degree,Management,Asia,St. Leonards,New South Wales,Person,Australia,
6315,"Guo, Lisa",19-04-1966 00:00,S,F,110000,0,0,Graduate Degree,Management,Asia,Wollongong,New South Wales,Person,Australia,
7240,"Zhu, Alisha",23-07-1969 00:00,M,F,90000,1,0,Graduate Degree,Management,Asia,Malabar,New South Wales,Person,Australia,
7242,"Sharma, Tony",13-03-1969 00:00,M,M,90000,1,0,Graduate Degree,Management,Asia,Springwood,New South Wales,Person,Australia,
7243,"Pal, Christine",10-07-1969 00:00,M,F,90000,1,0,Graduate Degree,Management,Asia,Newcastle,New South Wales,Person,Australia,
7244,"Sai, Cesar",25-11-1969 00:00,M,M,90000,1,0,Graduate Degree,Management,Asia,Milsons Point,New South Wales,Person,Australia,
7255,"Martin, Larry",22-08-1966 00:00,S,M,100000,0,0,Graduate Degree,Management,Asia,Lane Cove,New South Wales,Person,Australia,
7692,"Zheng, Claudia",24-03-1969 00:00,M,F,90000,1,0,Graduate Degree,Management,Asia,Lane Cove,New South Wales,Person,Australia,
7693,"Mehta, Preston",10-02-1969 00:00,M,M,90000,1,0,Graduate Degree,Management,Asia,Lavender Bay,New South Wales,Person,Australia,
7695,"Gomez, Derrick",21-07-1969 00:00,M,M,90000,1,0,Graduate Degree,Management,Asia,Newcastle,New South Wales,Person,Australia,
7707,"Zheng, Darryl",19-05-1969 00:00,S,M,110000,1,0,Graduate Degree,Management,Asia,Goulburn,New South Wales,Person,Australia,
7709,"Zhao, Micah",24-11-1969 00:00,M,M,120000,1,0,Graduate Degree,Management,Asia,Milsons Point,New South Wales,Person,Australia,
7711,"Xie, Ricardo",21-08-1969 00:00,M,M,130000,1,0,Graduate Degree,Management,Asia,St. Leonards,New South Wales,Person,Australia,
8569,"Sun, Candice",06-09-1969 00:00,M,F,120000,1,0,Graduate Degree,Management,Asia,North Sydney,New South Wales,Person,Australia,
8605,"Blanco, Wendy",06-09-1966 00:00,S,F,110000,0,0,Graduate Degree,Management,Asia,North Ryde,New South Wales,Person,Australia,
9243,"Thomas, Christopher",07-07-1931 00:00,M,M,120000,5,0,Graduate Degree,Management,Asia,Sydney,New South Wales,Person,Australia,
9285,"Ashe, Deanna",12-06-1943 00:00,S,F,60000,2,0,Graduate Degree,Management,Asia,Rhodes,New South Wales,Person,Australia,
10168,"Becker, Kara",11-10-1969 00:00,S,F,90000,2,0,Graduate Degree,Management,Asia,Port Macquarie,New South Wales,Person,Australia,
10202,"Rogers, Anna",13-02-1929 00:00,S,F,80000,3,0,Graduate Degree,Management,Asia,Goulburn,New South Wales,Person,Australia,
10206,"Vance, Denise",07-03-1966 00:00,S,F,110000,0,0,Graduate Degree,Management,Asia,Silverwater,New South Wales,Person,Australia,
10260,"Cai, Curtis",25-07-1943 00:00,S,M,60000,2,0,Graduate Degree,Management,Asia,Wollongong,New South Wales,Person,Australia,
10945,"Jiménez, Daisy",20-09-1969 00:00,M,F,90000,1,0,Graduate Degree,Management,Asia,Matraville,New South Wales,Person,Australia,
10951,"Hernandez, Armando",05-04-1969 00:00,S,M,100000,1,0,Graduate Degree,Management,Asia,Goulburn,New South Wales,Person,Australia,
10956,"Ferrier, Jenny",22-08-1969 00:00,S,F,110000,1,0,Graduate Degree,Management,Asia,Malabar,New South Wales,Person,Australia,
10957,"Kapoor, Jay",16-10-1969 00:00,S,M,120000,1,0,Graduate Degree,Management,Asia,Newcastle,New South Wales,Person,Australia,
10958,"Shen, Kathryn",18-05-1969 00:00,M,F,120000,1,0,Graduate Degree,Management,Asia,North Sydney,New South Wales,Person,Australia,
10959,"Blanco, Mallory",19-10-1969 00:00,S,F,130000,1,0,Graduate Degree,Management,Asia,Springwood,New South Wales,Person,Australia,
10960,"Dominguez, Jimmy",16-07-1969 00:00,M,M,130000,1,0,Graduate Degree,Management,Asia,Sydney,New South Wales,Person,Australia,
11034,"Zhao, Marshall",17-06-1942 00:00,S,M,50000,2,0,Graduate Degree,Management,Asia,Springwood,New South Wales,Person,Australia,
11208,"Sanchez, Nancy",01-01-1958 00:00,S,F,130000,0,0,Graduate Degree,Management,Asia,Lane Cove,New South Wales,Person,Australia,
11906,"Schmidt, Joe",18-07-1969 00:00,M,M,90000,1,0,Graduate Degree,Management,Asia,Springwood,New South Wales,Person,Australia,
11907,"Moreno, Jessie",25-10-1969 00:00,M,F,90000,1,0,Graduate Degree,Management,Asia,North Ryde,New South Wales,Person,Australia,
11913,"Moreno, Mallory",07-12-1969 00:00,S,F,110000,1,0,Graduate Degree,Management,Asia,Lane Cove,New South Wales,Person,Australia,
11914,"Lu, Valerie",25-12-1969 00:00,S,F,120000,1,0,Graduate Degree,Management,Asia,Silverwater,New South Wales,Person,Australia,
11950,"Butler, Gavin",20-03-1934 00:00,S,M,50000,1,0,Graduate Degree,Management,Asia,Port Macquarie,New South Wales,Person,Australia,
12409,"Perez, Ivan",22-03-1969 00:00,S,M,90000,1,0,Graduate Degree,Management,Asia,Sydney,New South Wales,Person,Australia,
12411,"Alvarez, Carrie",22-05-1969 00:00,M,F,100000,1,0,Graduate Degree,Management,Asia,Lane Cove,New South Wales,Person,Australia,
12422,"Yuan, Willie",05-11-1969 00:00,S,M,110000,1,0,Graduate Degree,Management,Asia,Malabar,New South Wales,Person,Australia,
12423,"Alonso, Casey",14-01-1969 00:00,S,M,120000,1,0,Graduate Degree,Management,Asia,North Ryde,New South Wales,Person,Australia,
13367,"Luo, Melvin",17-02-1969 00:00,S,M,120000,1,0,Graduate Degree,Management,Asia,North Ryde,New South Wales,Person,Australia,
13464,"Zheng, Kristen",18-06-1930 00:00,M,F,90000,1,0,Graduate Degree,Management,Asia,Lavender Bay,New South Wales,Person,Australia,
14120,"Lopez, Deanna",16-05-1969 00:00,M,F,110000,1,0,Graduate Degree,Management,Asia,Goulburn,New South Wales,Person,Australia,
14121,"Rodriguez, Heidi",12-12-1969 00:00,S,F,110000,1,0,Graduate Degree,Management,Asia,Goulburn,New South Wales,Person,Australia,
14224,"Ortega, Armando",21-03-1966 00:00,S,M,110000,0,0,Graduate Degree,Management,Asia,Sydney,New South Wales,Person,Australia,
14269,"Andersen, Jaime",12-02-1939 00:00,M,M,60000,2,0,Graduate Degree,Management,Asia,Silverwater,New South Wales,Person,Australia,
14270,"Martin, Tabitha",03-04-1939 00:00,S,F,60000,2,0,Graduate Degree,Management,Asia,Wollongong,New South Wales,Person,Australia,
14273,"Xu, Edwin",22-03-1943 00:00,S,M,60000,2,0,Graduate Degree,Management,Asia,Springwood,New South Wales,Person,Australia,
14274,"Rai, Karl",05-06-1943 00:00,M,M,60000,2,0,Graduate Degree,Management,Asia,St. Leonards,New South Wales,Person,Australia,
15022,"Gutierrez, Meghan",28-07-1969 00:00,S,F,100000,1,0,Graduate Degree,Management,Asia,Springwood,New South Wales,Person,Australia,
15029,"Garcia, Brandy",14-10-1969 00:00,S,F,130000,1,0,Graduate Degree,Management,Asia,Sydney,New South Wales,Person,Australia,
15141,"Long, Emily",28-12-1966 00:00,S,F,100000,0,0,Graduate Degree,Management,Asia,Coffs Harbour,New South Wales,Person,Australia,
16745,"Pal, Gilbert",16-12-1942 00:00,M,M,50000,2,0,Graduate Degree,Management,Asia,Springwood,New South Wales,Person,Australia,
16747,"Raje, Dale",10-02-1943 00:00,S,M,60000,2,0,Graduate Degree,Management,Asia,St. Leonards,New South Wales,Person,Australia,
17205,"Xu, Peter",02-10-1969 00:00,M,M,100000,1,0,Graduate Degree,Management,Asia,Wollongong,New South Wales,Person,Australia,
17312,"Raje, Terry",08-02-1967 00:00,S,M,100000,0,0,Graduate Degree,Management,Asia,Sydney,New South Wales,Person,Australia,
18181,"Gomez, Erik",05-04-1969 00:00,M,M,100000,1,0,Graduate Degree,Management,Asia,North Ryde,New South Wales,Person,Australia,
18191,"Suri, Kaitlin",11-08-1969 00:00,S,F,120000,1,0,Graduate Degree,Management,Asia,Rhodes,New South Wales,Person,Australia,
18192,"Weber, Chelsea",19-11-1969 00:00,S,F,130000,1,0,Graduate Degree,Management,Asia,Sydney,New South Wales,Person,Australia,
18296,"Li, Glenn",25-02-1966 00:00,S,M,110000,0,0,Graduate Degree,Management,Asia,St. Leonards,New South Wales,Person,Australia,
18297,"Luo, Nichole",20-11-1966 00:00,S,F,110000,0,0,Graduate Degree,Management,Asia,Sydney,New South Wales,Person,Australia,
27,"Sai, Harold",03-04-1946 00:00,S,M,30000,2,0,Partial College,Clerical,Asia,Goulburn,New South Wales,Person,Australia,
29,"Jimenez, Jill",11-04-1946 00:00,M,F,30000,2,0,Partial College,Clerical,Asia,St. Leonards,New South Wales,Person,Australia,
40,"Martin, Marc",17-12-1948 00:00,M,M,30000,3,0,Partial College,Clerical,Asia,Wollongong,New South Wales,Person,Australia,
53,"Lopez, Heidi",07-08-1951 00:00,S,F,40000,2,0,Partial College,Clerical,Asia,Matraville,New South Wales,Person,Australia,
120,"James, Evan",10-04-1935 00:00,S,M,30000,2,0,Partial College,Clerical,Asia,Port Macquarie,New South Wales,Person,Australia,
357,"Carson, Terrence",27-05-1980 00:00,S,M,10000,0,0,Partial College,Manual,Asia,Lavender Bay,New South Wales,Person,Australia,
359,"Malhotra, Cynthia",11-11-1978 00:00,S,F,10000,0,0,Partial College,Manual,Asia,Coffs Harbour,New South Wales,Person,Australia,
360,"Prasad, Jarrod",04-09-1978 00:00,S,M,10000,0,0,Partial College,Manual,Asia,Malabar,New South Wales,Person,Australia,
930,"Gonzalez, Virginia",12-02-1946 00:00,S,F,30000,2,0,Partial College,Clerical,Asia,St. Leonards,New South Wales,Person,Australia,
945,"Rodriguez, Rachael",15-10-1950 00:00,S,F,30000,3,0,Partial College,Clerical,Asia,Silverwater,New South Wales,Person,Australia,
1241,"Sharma, Clayton",04-12-1980 00:00,S,M,10000,0,0,Partial College,Manual,Asia,Matraville,New South Wales,Person,Australia,
1242,"Sandberg, Kristine",06-11-1979 00:00,S,F,10000,0,0,Partial College,Manual,Asia,Wollongong,New South Wales,Person,Australia,
1246,"Gonzalez, Francisco",26-11-1978 00:00,S,M,10000,0,0,Partial College,Manual,Asia,Rhodes,New South Wales,Person,Australia,
1254,"Sun, Jenny",14-02-1977 00:00,S,F,20000,0,0,Partial College,Manual,Asia,North Sydney,New South Wales,Person,Australia,
